Time;Open;High;Low;Close;Volume;Marketcap
Aug 12, 2016;588.8;589.91;583.81;587.56;117805.8411;9288722581
Aug 13, 2016;587.36;589.77;584.98;585.59;74391.6392;9258715472
Aug 14, 2016;585.59;585.67;564.78;570.47;106668.3612;9020848475
Aug 15, 2016;570.49;573.58;563.24;567.24;100948.981;8970719083
Aug 16, 2016;567.24;581.74;566.72;577.44;101145.054;9132941526
Aug 17, 2016;577.76;580.89;571.43;573.22;94977.49555;9066995409
Aug 18, 2016;573.71;577.79;573.43;574.32;104291.3358;9085487925
Aug 19, 2016;574.34;578.24;574.18;575.63;87958.58451;9107313927
Aug 20, 2016;576.08;582.82;575.46;581.7;77877.60014;9204384754
Aug 21, 2016;581.94;584.16;580.22;581.31;65884.63987;9199366517
Aug 22, 2016;581.31;588.45;580.59;586.75;124148.2744;9286647694
Aug 23, 2016;586.77;589.47;581.63;583.41;146293.6871;9234845697
Aug 24, 2016;583.41;583.59;579.85;580.18;97087.45562;9184728961
Aug 25, 2016;580.18;580.45;575.17;577.76;235616.8651;9147297036
Aug 26, 2016;577.75;580.62;576.86;579.65;84286.72475;9178145243
Aug 27, 2016;579.45;579.84;568.63;569.95;104743.0476;9025464112
Aug 28, 2016;569.83;574.04;569.74;573.91;150374.7974;9089312935
Aug 29, 2016;574.07;576.28;573.47;574.11;192294.1597;9093420855
Aug 30, 2016;574.11;578.36;574.11;577.5;121805.0216;9148340524
Aug 31, 2016;577.59;577.86;573.64;575.47;131789.4869;9117106217
Sep 01, 2016;575.55;576.31;571.81;572.3;134410.9733;9067854884
Sep 02, 2016;572.41;575.64;570.81;575.54;138844.9109;9120159589
Sep 03, 2016;575.55;599.5;574.06;598.21;265816.3521;9480380026
Sep 04, 2016;598.59;611.84;596.85;608.63;160923.543;9646846465
Sep 05, 2016;608.99;609.05;602.24;606.59;135918.4952;9615468145
Sep 06, 2016;606.51;610.83;605.09;610.44;128643.4441;9677437248
Sep 07, 2016;610.57;614.54;608.51;614.54;122095.2257;9743676240
Sep 08, 2016;614.64;628.77;613.84;626.32;138448.397;9931412644
Sep 09, 2016;626.35;626.83;620.26;622.86;103635.1668;9877681032
Sep 10, 2016;622.93;625.09;622.4;623.51;72199.00242;9889124590
Sep 11, 2016;623.42;628.82;600.51;606.72;121325.8175;9624021892
Sep 12, 2016;607.01;608.46;605.41;608.24;119709.8251;9649385919
Sep 13, 2016;608.03;611.19;606.92;609.24;142670.5403;9666424848
Sep 14, 2016;608.84;611.95;608.41;610.68;78400.63536;9690463177
Sep 15, 2016;610.59;611.09;607.16;607.16;97938.92878;9635571708
Sep 16, 2016;607.25;609.26;606.73;606.97;107029.013;9633710359
Sep 17, 2016;607.22;607.86;605.19;605.98;61289.64652;9619198525
Sep 18, 2016;606.28;610.16;605.86;609.87;79819.30575;9682008337
Sep 19, 2016;609.87;610.93;608.27;609.23;89943.69942;9672709264
Sep 20, 2016;609.25;609.53;607.94;608.31;119529.3452;9659269452
Sep 21, 2016;603.59;603.59;595.88;597.15;138618.7725;9483211005
Sep 22, 2016;597.28;598.49;596.21;596.3;112502.5994;9470698215
Sep 23, 2016;596.2;603.21;595.79;602.84;84710.70267;9575631549
Sep 24, 2016;602.96;604.58;602.04;602.63;58675.30657;9573385118
Sep 25, 2016;602.75;603.38;599.71;600.83;56551.43718;9546132575
Sep 26, 2016;600.81;608.14;600.35;608.04;97286.03381;9661922446
Sep 27, 2016;608.02;608.25;604.11;606.17;81532.24343;9633311305
Sep 28, 2016;606.24;606.59;604.61;604.73;80569.17963;9611532319
Sep 29, 2016;605.02;606.82;604.85;605.69;91892.8825;9627902106
Sep 30, 2016;605.72;609.73;604.14;609.73;92044.67551;9693198750
Oct 01, 2016;609.93;615.24;609.93;613.98;91789.63484;9761887632
Oct 02, 2016;613.95;614.01;609.68;610.89;64250.19234;9713776587
Oct 03, 2016;610.97;612.57;610.46;612.13;76451.57074;9734618878
Oct 04, 2016;612.05;612.05;609.48;610.2;81615.20813;9705099355
Oct 05, 2016;610.22;613.81;609.62;612.51;111145.1307;9743018924
Oct 06, 2016;612.47;613.82;611.47;613.02;92675.76914;9752315689
Oct 07, 2016;612.61;617.91;611.82;617.12;103823.2435;9818599994
Oct 08, 2016;617.34;619.85;617.34;619.11;68398.02297;9851461946
Oct 09, 2016;619.17;619.2;616.61;616.75;63629.34739;9815156618
Oct 10, 2016;616.82;621.32;616.2;618.99;109018.0843;9851764897
Oct 11, 2016;619.24;642.08;618.5;641.07;161589.218;10204214839
Oct 12, 2016;640.87;641.34;635.97;636.19;145192.7883;10127644784
Oct 13, 2016;636.03;638.83;635.03;636.79;96767.69422;10138078870
Oct 14, 2016;637.01;641.28;637.01;640.38;90797.02677;10196303437
Oct 15, 2016;640.31;642.1;637.39;638.65;61121.74117;10169814232
Oct 16, 2016;639.08;642.9;638.9;641.63;62805.82267;10218348388
Oct 17, 2016;641.82;642.33;638.66;639.19;90839.34354;10180488274
Oct 18, 2016;639.41;640.74;636;637.96;102744.2159;10162029114
Oct 19, 2016;638.13;638.87;628.01;630.52;110038.8505;10044471117
Oct 20, 2016;630.66;631.92;628.26;630.86;90285.16628;10050854099
Oct 21, 2016;630.83;634.09;630.69;632.83;88413.95003;10083501603
Oct 22, 2016;633.14;658.2;632.85;657.29;119515.7328;10474463658
Oct 23, 2016;657.62;661.13;653.89;657.07;82905.32211;10472100602
Oct 24, 2016;657.16;657.25;652.59;653.76;95169.78708;10420469172
Oct 25, 2016;654;664.42;653.7;657.59;137439.4379;10482565592
Oct 26, 2016;657.68;679.73;657.68;678.3;131029.1965;10813913071
Oct 27, 2016;678.21;688.59;678.04;688.31;139625.0178;10974828655
Oct 28, 2016;688;690.44;684.16;689.65;117661.8633;10997420362
Oct 29, 2016;690.29;720.4;690.05;714.48;188614.0858;11394596830
Oct 30, 2016;714.12;714.12;696.47;701.86;143426.0394;11194834676
Oct 31, 2016;702.64;709.29;691.68;700.97;138471.5466;11181852070
Nov 01, 2016;701.34;736.45;701.34;729.79;178855.5612;11642863554
Nov 02, 2016;730.07;740.83;722.35;740.83;114554.2162;11820110421
Nov 03, 2016;742.35;745.77;678.16;688.7;250919.123;10989660280
Nov 04, 2016;689.12;706.93;685.56;703.23;142069.7297;11222575748
Nov 05, 2016;703.53;707.51;697.74;703.42;76415.65494;11226736982
Nov 06, 2016;703.81;714.26;699.56;711.52;84189.06004;11357385316
Nov 07, 2016;710.74;710.74;699.9;703.13;92510.77326;11224670783
Nov 08, 2016;703.09;712.99;702.39;709.85;112222.0187;11333339468
Nov 09, 2016;709.83;740.05;708.61;723.27;183097.5984;11548965779
Nov 10, 2016;722.84;723.02;711.21;715.53;96163.40335;11426817526
Nov 11, 2016;715.55;718.32;714.41;716.41;88105.55408;11442241390
Nov 12, 2016;716.75;717.15;704.03;705.05;91656.6201;11262273136
Nov 13, 2016;705.2;705.26;687.32;702.03;114408.3529;11215181107
Nov 14, 2016;702;706.28;699.81;705.02;89349.23832;11271073434
Nov 15, 2016;705.79;715.72;705.26;711.62;101231.6911;11377924616
Nov 16, 2016;711.17;747.61;709.04;744.2;189860.2526;11900441939
Nov 17, 2016;744.88;755.65;739.51;740.98;146534.3194;11850398479
Nov 18, 2016;740.71;752.88;736.89;751.59;116237.7147;12021432968
Nov 19, 2016;751.83;756.24;744.47;751.62;147159.4689;12023262925
Nov 20, 2016;751.88;755.48;717.94;731.03;210820.3494;11695081878
Nov 21, 2016;731.27;741.72;730.51;739.25;82248.76564;11827902946
Nov 22, 2016;739.64;753.87;736.53;751.35;172896.7858;12022735372
Nov 23, 2016;751.74;752.25;738.92;744.59;102799.9302;11916054235
Nov 24, 2016;744.62;746.83;733.49;740.29;116061.6731;11848658575
Nov 25, 2016;740.44;741.65;734.59;741.65;91428.03209;11871816579
Nov 26, 2016;741.51;742.21;729.63;735.38;74740.5423;11772895899
Nov 27, 2016;735.44;739.02;731.09;732.03;71857.43754;11720648987
Nov 28, 2016;732.48;738.01;732.48;735.81;84109.48479;11782628755
Nov 29, 2016;736.33;737.47;734.56;735.6;93136.35672;11780661280
Nov 30, 2016;736.28;747.93;736.27;745.69;112742.2924;11943536630
Dec 01, 2016;746.05;758.28;746.05;756.77;106322.7982;12122431239
Dec 02, 2016;757.54;781.3;757.54;777.94;164029.3596;12462935160
Dec 03, 2016;778.25;778.25;764.86;771.16;90185.30007;12355811709
Dec 04, 2016;771.64;773.87;768.16;773.87;78253.3242;12400766376
Dec 05, 2016;773.39;773.47;751.71;758.7;140191.1164;12159115875
Dec 06, 2016;758.72;765.62;758.72;764.22;152074.0101;12249086971
Dec 07, 2016;764.21;771.54;759.75;768.13;125533.5633;12313376414
Dec 08, 2016;768.08;774.7;765.95;770.81;103932.1026;12357837893
Dec 09, 2016;769.94;774.53;769.65;772.79;88905.51896;12390863077
Dec 10, 2016;773.02;777.09;772.91;774.65;69506.35771;12421967470
Dec 11, 2016;774.75;774.8;765.41;769.73;74459.09605;12344888048
Dec 12, 2016;770.04;781.92;770.04;780.09;98156.62295;12512497969
Dec 13, 2016;780.65;788.46;777.96;780.56;104598.7496;12521776922
Dec 14, 2016;780.01;782.03;776.84;781.48;97224.49711;12534369129
Dec 15, 2016;780.07;781.43;777.8;778.09;104846.6064;12484761985
Dec 16, 2016;778.96;785.03;778.96;784.91;106519.4736;12595490539
Dec 17, 2016;785.17;792.51;784.86;790.83;99882.14913;12691945028
Dec 18, 2016;791.01;794.74;788.03;790.53;76561.80031;12688510068
Dec 19, 2016;790.69;793.61;790.32;792.71;94468.84737;12725090633
Dec 20, 2016;792.25;801.34;791.5;800.88;124399.7802;12857473134
Dec 21, 2016;800.64;834.28;799.41;834.28;186479.3594;13395445163
Dec 22, 2016;834.18;875.78;834.15;864.54;231368.1357;13882988216
Dec 23, 2016;864.89;925.12;864.68;921.98;298882.8391;14807189352
Dec 24, 2016;922.18;923.48;886.34;898.82;153230.9116;14436754927
Dec 25, 2016;899.65;899.65;862.42;896.18;160308.1881;14396194094
Dec 26, 2016;896.91;913.18;896.9;907.61;136370.2471;14581389977
Dec 27, 2016;908.35;940.05;904.26;933.2;179284.1835;14994286713
Dec 28, 2016;934.83;975.92;934.83;975.92;242468.645;15682769405
Dec 29, 2016;975.13;979.4;954.5;973.5;204745.7627;15645617392
Dec 30, 2016;972.53;972.53;934.83;961.24;195033.4984;15450507055
Dec 31, 2016;960.63;963.74;947.24;963.74;102864.9885;15492554222
Jan 01, 2017;963.66;1003.08;958.7;998.33;148022.2051;16050407461
Jan 02, 2017;998.62;1031.39;996.7;1021.75;217455.3384;16429024775
Jan 03, 2017;1021.6;1044.08;1021.6;1043.84;177391.1711;16786368910
Jan 04, 2017;1044.4;1159.42;1044.4;1154.73;298724.3633;18571869009
Jan 05, 2017;1156.73;1191.1;910.42;1013.38;503462.6774;16300254795
Jan 06, 2017;1014.24;1046.81;883.94;902.2;390019.9512;14513695758
Jan 07, 2017;903.49;908.59;823.56;908.59;307674.5463;14618030536
Jan 08, 2017;908.17;942.72;887.25;911.2;174182.4056;14661966429
Jan 09, 2017;913.24;913.69;879.81;902.83;157146.9623;14528815565
Jan 10, 2017;902.44;914.87;901.06;907.68;127586.8147;14608685049
Jan 11, 2017;908.11;919.45;762.77;777.76;399774.9846;12519135996
Jan 12, 2017;775.18;826.25;755.76;804.83;276239.7028;12956730411
Jan 13, 2017;803.74;829;780;823.98;205063.2297;13266554392
Jan 14, 2017;825.14;835.09;812.46;818.41;113712.3153;13178601992
Jan 15, 2017;818.14;823.31;812.87;821.8;86412.26576;13234840657
Jan 16, 2017;821.78;834.53;820.27;831.53;99521.60475;13393372620
Jan 17, 2017;830.95;910.56;830.8;907.94;170820.7679;14625779851
Jan 18, 2017;909.37;917.5;858.3;886.62;254536.32;14284036613
Jan 19, 2017;888.34;904.61;884.34;899.07;117482.5097;14486616700
Jan 20, 2017;898.17;899.4;887.01;895.03;96899.99218;14423545371
Jan 21, 2017;895.55;927.37;895.53;921.79;120589.2882;14856911163
Jan 22, 2017;922.21;937.53;897.56;924.67;126069.8411;14905439337
Jan 23, 2017;925.5;928.27;916.74;921.01;79899.89251;14848013909
Jan 24, 2017;910.68;924.15;892.29;892.69;124734.2302;14393026385
Jan 25, 2017;891.92;903.25;891.69;901.54;134027.331;14537488261
Jan 26, 2017;902.4;919.33;902.22;917.59;143809.3266;14797955301
Jan 27, 2017;918.36;923.22;915.85;919.75;136552.324;14834831700
Jan 28, 2017;919.81;923.91;919.81;921.59;74848.46841;14866260449
Jan 29, 2017;922.07;923.42;919.15;919.5;66179.11909;14834377926
Jan 30, 2017;920.15;923.05;919.47;920.38;84994.56312;14850351605
Jan 31, 2017;920.96;972.02;920.96;970.4;169602.2259;15659186515
Feb 01, 2017;970.94;989.11;970.74;989.02;151776.506;15962015276
Feb 02, 2017;990;1013.52;983.22;1011.8;144120.3716;16331615570
Feb 03, 2017;1011.46;1033.87;1008.79;1029.91;195432.6106;16625849489
Feb 04, 2017;1031.33;1045.9;1015.16;1042.9;148685.3965;16837411920
Feb 05, 2017;1043.52;1043.63;1022.37;1027.34;111168.6491;16588240157
Feb 06, 2017;1028.4;1044.64;1028.16;1038.15;107654.9632;16764422010
Feb 07, 2017;1040.14;1061.93;1040.14;1061.35;137567.2568;17141080574
Feb 08, 2017;1062.32;1078.97;1037.49;1063.07;189879.3193;17170799127
Feb 09, 2017;1064.7;1088.99;953.34;994.38;409521.5109;16063448932
Feb 10, 2017;995.63;998.91;946.69;988.67;192634.5494;15973053725
Feb 11, 2017;988.9;1009.29;982.83;1004.45;101807.9546;16229677099
Feb 12, 2017;1003.52;1004.76;996.92;999.18;67585.42004;16146290349
Feb 13, 2017;998.89;1002.1;976;990.64;101557.5789;16010322103
Feb 14, 2017;991.73;1011.51;986.47;1004.55;137321.1886;16237219721
Feb 15, 2017;1006.21;1008.84;1001.58;1007.48;89092.98448;16286329282
Feb 16, 2017;1007.65;1033.37;1007.65;1027.44;119011.3291;16610905026
Feb 17, 2017;1026.12;1053.17;1025.64;1046.21;130446.0863;16916338976
Feb 18, 2017;1049.21;1061.1;1046.96;1054.42;93960.19044;17051064834
Feb 19, 2017;1054.76;1056.81;1043.46;1047.87;73886.35613;16946913346
Feb 20, 2017;1048.69;1080.49;1041.69;1079.98;101370.3957;17468244508
Feb 21, 2017;1079.28;1117.25;1076.93;1115.3;167550.4277;18041455273
Feb 22, 2017;1114.8;1125.39;1100.55;1117.44;121796.2486;18077985665
Feb 23, 2017;1117.27;1176.62;1116.96;1166.72;162381.7197;18877442096
Feb 24, 2017;1172.71;1200.39;1131.96;1173.68;281813.6187;18992415818
Feb 25, 2017;1170.41;1174.85;1124.59;1143.84;122360.6379;18511906560
Feb 26, 2017;1144.27;1167.47;1130.2;1165.2;99970.82046;18860247630
Feb 27, 2017;1163.78;1181.98;1163.38;1179.97;111502.8348;19101427518
Feb 28, 2017;1180.72;1193.25;1171.82;1179.97;156746.358;19103684801
Mar 01, 2017;1180.04;1222.5;1179.69;1222.5;187367.6826;19794459608
Mar 02, 2017;1224.68;1262.13;1215.62;1251.01;294382.1456;20258543188
Mar 03, 2017;1250.71;1280.31;1250.71;1274.99;247640.3799;20649259919
Mar 04, 2017;1277.43;1279.4;1230.51;1255.15;146014.4206;20329978338
Mar 05, 2017;1254.29;1267.29;1238.06;1267.12;105851.853;20526235270
Mar 06, 2017;1267.47;1276;1264.6;1272.83;120720.7498;20620991547
Mar 07, 2017;1273.21;1275.55;1204.8;1223.54;238043.7092;19824773912
Mar 08, 2017;1223.23;1232.16;1148.08;1150;289220.007;18635275050
Mar 09, 2017;1150.35;1197.46;1141.23;1188.49;178615.7292;19261188310
Mar 10, 2017;1189.36;1270.47;1077.25;1116.72;504867.7986;18100188612
Mar 11, 2017;1116.32;1193.83;1116.32;1175.83;240953.199;19060468862
Mar 12, 2017;1176.62;1226.98;1175.36;1221.38;185999.4433;19801195767
Mar 13, 2017;1221.78;1237.37;1217.03;1231.92;308686.4342;19974334865
Mar 14, 2017;1232.16;1244.81;1220.72;1240;197827.4194;20107761880
Mar 15, 2017;1240.16;1251.61;1239.75;1249.61;238318.3489;20265831337
Mar 16, 2017;1251.33;1257.98;1152.44;1187.81;537601.1315;19265847025
Mar 17, 2017;1180.16;1180.16;1099.57;1100.23;642228.4213;17847435957
Mar 18, 2017;1099.69;1114.07;957.66;973.82;638004.9865;15798760668
Mar 19, 2017;976.73;1069.91;976.73;1036.74;392237.2051;16821676707
Mar 20, 2017;1037.24;1063.03;1036.68;1054.23;271790.7705;17107266418
Mar 21, 2017;1055.36;1122.43;1055.36;1120.54;301096.7998;18185299687
Mar 22, 2017;1120.65;1120.65;1014.21;1049.14;363003.0234;17028630158
Mar 23, 2017;1050.05;1058.01;1028.93;1038.59;239305.2119;16859314109
Mar 24, 2017;1038.45;1040.47;934.36;937.52;523762.7101;15220718764
Mar 25, 2017;936.54;975.76;903.71;972.78;447997.4999;15794781102
Mar 26, 2017;974.02;1007.96;954.19;966.72;314121.9795;15698465531
Mar 27, 2017;972.05;1046.4;971.98;1045.77;356230.3451;16983801541
Mar 28, 2017;1044.58;1064.65;1027.73;1047.15;311638.2562;17008241726
Mar 29, 2017;1046.08;1055.13;1015.88;1039.97;286987.1092;16893415156
Mar 30, 2017;1042.21;1049.29;1020.04;1026.43;343880.2373;16675587066
Mar 31, 2017;1026.64;1074.92;1026.64;1071.79;417327.0958;17414322808
Apr 01, 2017;1071.71;1091.72;1061.09;1080.5;268055.515;17557597716
Apr 02, 2017;1080.61;1107.59;1075.45;1102.17;466522.4131;17911915755
Apr 03, 2017;1102.95;1151.74;1102.95;1143.81;507465.4287;18591158323
Apr 04, 2017;1145.52;1156.44;1120.52;1133.25;385007.7353;18421262063
Apr 05, 2017;1134.14;1135.09;1113.63;1124.78;368769.0037;18285857775
Apr 06, 2017;1125.81;1188.37;1125.81;1182.68;432257.2598;19229356147
Apr 07, 2017;1178.94;1186.58;1163.39;1176.9;269370.3934;19137747435
Apr 08, 2017;1172.65;1184.98;1162.58;1175.95;177993.9623;19124327856
Apr 09, 2017;1176.57;1197.21;1171.86;1187.87;204014.7558;19320511927
Apr 10, 2017;1187.3;1190.34;1179.04;1187.13;181852.8788;19310642460
Apr 11, 2017;1187.46;1208.07;1187.46;1205.01;179402.6606;19604036563
Apr 12, 2017;1204.81;1207.14;1196.76;1200.37;240510.8558;19530680104
Apr 13, 2017;1201.02;1205.89;1156.44;1169.28;301013.4373;19026699552
Apr 14, 2017;1170.33;1190.8;1159.79;1167.54;218259.7667;19000400018
Apr 15, 2017;1167.3;1188;1164.96;1172.52;173608.1329;19083656460
Apr 16, 2017;1172.61;1187.22;1172.61;1182.94;154894.5914;19255408766
Apr 17, 2017;1183.25;1194.9;1172.65;1193.91;212081.3127;19436033390
Apr 18, 2017;1193.77;1217.57;1193.77;1211.67;223265.4105;19727334977
Apr 19, 2017;1212.13;1215.51;1205.08;1210.29;238009.8918;19707045565
Apr 20, 2017;1211.08;1240.79;1208.41;1229.08;256377.1276;20015137622
Apr 21, 2017;1229.42;1235.94;1215.56;1222.05;222713.4798;19903192286
Apr 22, 2017;1222.71;1235.56;1208.47;1231.71;202417.7769;20062753908
Apr 23, 2017;1231.92;1232.2;1203.94;1207.21;214503.697;19665994145
Apr 24, 2017;1209.63;1250.94;1209.63;1250.15;188622.1653;20367443800
Apr 25, 2017;1250.45;1267.58;1249.97;1265.49;191669.6299;20619704237
Apr 26, 2017;1265.99;1294.83;1265.93;1281.08;257307.1221;20876159410
Apr 27, 2017;1281.88;1319.7;1281.3;1317.73;340886.9738;21475836448
Apr 28, 2017;1317.74;1331.28;1292.37;1316.48;400681.3563;21457669552
Apr 29, 2017;1317.84;1327.2;1315.21;1321.79;319798.1404;21547126640
Apr 30, 2017;1321.87;1347.91;1314.92;1347.89;306490.1498;21975104909
May 01, 2017;1348.3;1434.32;1348.3;1421.6;501986.4941;23179524919
May 02, 2017;1421.03;1473.9;1415.69;1452.82;328559.6178;23691443738
May 03, 2017;1453.78;1492.77;1447.49;1490.09;391785.7096;24301634925
May 04, 2017;1490.72;1608.91;1490.72;1537.67;607119.2076;25080858487
May 05, 2017;1540.87;1618.03;1530.31;1555.45;608207.2506;25373374563
May 06, 2017;1556.81;1578.8;1542.5;1578.8;368970.0937;25757608890
May 07, 2017;1579.47;1596.72;1559.76;1596.71;676409.5872;26053077975
May 08, 2017;1596.92;1723.35;1596.92;1723.35;777741.0276;28123369330
May 09, 2017;1723.89;1833.49;1716.3;1755.36;665345.0005;28649119972
May 10, 2017;1756.52;1788.44;1719.1;1787.13;512398.6548;29170965564
May 11, 2017;1780.37;1873.93;1755.35;1848.57;432491.052;30176934751
May 12, 2017;1845.76;1856.15;1694.01;1724.24;429745.2791;28150631936
May 13, 2017;1723.12;1812.99;1651.08;1804.91;321143.4409;29471223857
May 14, 2017;1800.86;1831.42;1776.62;1808.91;241690.2997;29540290794
May 15, 2017;1808.44;1812.8;1708.54;1738.43;420798.6655;28392885375
May 16, 2017;1741.7;1785.94;1686.54;1734.45;552938.9674;28330874003
May 17, 2017;1726.73;1864.05;1661.91;1839.09;578943.9255;30043626195
May 18, 2017;1818.7;1904.48;1807.12;1888.65;473523.9584;30856574835
May 19, 2017;1897.37;2004.52;1890.25;1987.71;582222.7508;32479082015
May 20, 2017;1984.24;2084.73;1974.92;2084.73;461132.137;34068630559
May 21, 2017;2067.03;2119.08;2037.5;2041.2;562345.6633;33361091114
May 22, 2017;2043.19;2303.9;2017.87;2173.4;893632.1119;35525744380
May 23, 2017;2191.56;2320.82;2178.5;2320.42;594181.2051;37933704066
May 24, 2017;2321.37;2523.72;2321.37;2443.64;706069.6207;39952841999
May 25, 2017;2446.24;2763.71;2285.3;2304.98;1044130.549;37690456715
May 26, 2017;2320.89;2573.79;2071.99;2202.42;800701.0761;36017660894
May 27, 2017;2196.27;2260.2;1855.83;2038.87;834030.615;33347170525
May 28, 2017;2054.08;2267.34;2054.08;2155.8;532117.9924;35264171110
May 29, 2017;2159.43;2307.05;2107.17;2255.61;440956.1156;36901102917
May 30, 2017;2255.36;2301.96;2124.57;2175.47;663750.8437;35594903085
May 31, 2017;2187.19;2311.08;2145.57;2286.41;675657.4508;37414813240
Jun 01, 2017;2288.33;2448.39;2288.33;2407.88;686570.7726;39407633763
Jun 02, 2017;2404.03;2488.55;2373.32;2488.55;529235.9069;40732491835
Jun 03, 2017;2493.72;2581.91;2423.57;2515.35;602281.995;41177190057
Jun 04, 2017;2547.79;2585.89;2452.54;2511.81;539499.4048;41124262595
Jun 05, 2017;2512.4;2686.81;2510.22;2686.81;509641.5273;43994968834
Jun 06, 2017;2690.84;2999.91;2690.84;2863.2;729816.2839;46888622160
Jun 07, 2017;2869.38;2869.38;2700.56;2732.16;555498.1963;44748237218
Jun 08, 2017;2720.49;2815.3;2670.95;2805.62;456644.1813;45957247989
Jun 09, 2017;2807.44;2901.71;2795.62;2823.81;477705.6587;46260465854
Jun 10, 2017;2828.14;2950.99;2746.55;2947.71;684901.1551;48295501718
Jun 11, 2017;2942.41;2996.6;2840.53;2958.11;592405.2858;48471330146
Jun 12, 2017;2953.22;2997.26;2518.56;2659.63;966123.1495;43585351533
Jun 13, 2017;2680.91;2789.04;2650.38;2717.02;655571.1772;44530631894
Jun 14, 2017;2716.88;2786.83;2412.94;2506.37;676899.2607;41082567339
Jun 15, 2017;2499.58;2534.71;2212.96;2464.58;822152.2401;40402259202
Jun 16, 2017;2469.57;2539.92;2385.15;2518.56;474552.9255;41291821423
Jun 17, 2017;2514.01;2685.19;2484.96;2655.88;577778.3454;43548031452
Jun 18, 2017;2655.35;2662.1;2516.33;2548.29;462529.7623;41788418974
Jun 19, 2017;2549.03;2662.85;2549.03;2589.6;558711.7949;42470734800
Jun 20, 2017;2591.26;2763.45;2589.82;2721.79;681239.1669;44643512689
Jun 21, 2017;2709.43;2772.01;2660.4;2689.1;604878.9439;44111929173
Jun 22, 2017;2691.03;2723.74;2642.36;2705.41;405831.267;44384244937
Jun 23, 2017;2707.34;2765.17;2706.37;2744.91;350218.7598;45037797053
Jun 24, 2017;2738.52;2757.94;2583.19;2608.72;376717.3234;42807952581
Jun 25, 2017;2607.25;2682.26;2552.12;2589.41;448403.3166;42495001716
Jun 26, 2017;2590.57;2615.25;2376.29;2478.45;671096.8549;40677994354
Jun 27, 2017;2478.45;2552.45;2332.99;2552.45;583670.5722;41897190525
Jun 28, 2017;2553.03;2603.98;2484.42;2574.79;459792.8188;42268942193
Jun 29, 2017;2567.56;2588.83;2510.48;2539.32;374107.6383;41690395783
Jun 30, 2017;2539.24;2559.25;2478.43;2480.84;346766.8306;40735082695
Jul 01, 2017;2492.6;2515.27;2419.23;2434.55;320352.42;39980058373
Jul 02, 2017;2436.4;2514.28;2394.84;2506.47;320668.9121;41167015221
Jul 03, 2017;2498.56;2595;2480.47;2564.06;376009.9218;42118211083
Jul 04, 2017;2561;2631.59;2559.35;2601.64;378805.6887;42740618673
Jul 05, 2017;2602.87;2622.65;2538.55;2601.99;361863.8104;42751085999
Jul 06, 2017;2608.1;2616.72;2581.69;2608.56;292098.7027;42863758795
Jul 07, 2017;2608.59;2916.14;2498.87;2518.66;364246.0546;41391217675
Jul 08, 2017;2520.27;2571.34;2492.31;2571.34;285193.706;42262222823
Jul 09, 2017;2572.61;2635.49;2517.59;2518.44;209596.4168;41397076604
Jul 10, 2017;2525.25;2537.16;2321.13;2372.56;468354.8572;39005033499
Jul 11, 2017;2385.89;2413.47;2296.81;2337.79;568810.7144;38438497236
Jul 12, 2017;2332.77;2423.71;2275.14;2398.84;465812.6628;39447604438
Jul 13, 2017;2402.7;2425.22;2340.83;2357.9;354455.2288;38778935907
Jul 14, 2017;2360.59;2363.25;2183.22;2233.34;395149.4067;36734255488
Jul 15, 2017;2230.12;2231.14;1990.41;1998.86;497087.3398;32880721300
Jul 16, 2017;1991.98;2058.77;1843.03;1929.82;612943.1843;31748939343
Jul 17, 2017;1932.62;2230.49;1932.62;2228.41;539290.346;36665393517
Jul 18, 2017;2233.52;2387.61;2164.77;2318.88;652232.9952;38158677672
Jul 19, 2017;2323.08;2397.17;2260.23;2273.43;547674.6731;37415031061
Jul 20, 2017;2269.89;2900.7;2269.89;2817.6;798289.3356;46376428080
Jul 21, 2017;2838.41;2838.41;2621.85;2667.76;558314.8349;43915296559
Jul 22, 2017;2668.63;2862.42;2657.71;2810.12;418889.5791;46264340367
Jul 23, 2017;2808.1;2832.18;2653.94;2730.4;392924.1137;44957775265
Jul 24, 2017;2732.7;2777.26;2699.19;2754.86;314525.5962;45366654309
Jul 25, 2017;2757.5;2768.08;2480.96;2576.48;566699.5218;42433788244
Jul 26, 2017;2577.77;2610.76;2450.8;2529.45;370595.992;41663929265
Jul 27, 2017;2538.71;2693.32;2529.34;2671.78;295347.6708;44013533097
Jul 28, 2017;2679.73;2897.45;2679.73;2809.01;491311.8743;46279316161
Jul 29, 2017;2807.02;2808.76;2692.8;2726.45;294795.7909;44924534585
Jul 30, 2017;2724.39;2758.53;2644.85;2757.18;256038.0447;45435913868
Jul 31, 2017;2763.24;2889.62;2720.61;2875.34;299295.0315;47388334773
Aug 01, 2017;2871.3;2921.35;2685.61;2718.26;487322.755;44804603885
Aug 02, 2017;2727.13;2762.53;2668.59;2710.67;403940.729;44684649516
Aug 03, 2017;2709.56;2813.31;2685.14;2804.73;286942.7688;46239970790
Aug 04, 2017;2806.93;2899.33;2743.72;2895.89;346049.0557;47749461443
Aug 05, 2017;2897.63;3290.01;2874.83;3252.91;598141.3467;53643452554
Aug 06, 2017;3257.61;3293.29;3155.6;3213.94;343824.0963;53006426108
Aug 07, 2017;3212.78;3397.68;3180.89;3378.94;438681.9346;55734179251
